property_id,property_type,price,location,city,province_name,latitude,longitude,baths,purpose,bedrooms,date_added,Total_Area
17094964,House,44000000,Bahria Town,Lahore,Punjab,31.375843,74.189715,7,For Sale,5,7/3/2019,5445
17094972,House,22500000,Bahria Town,Lahore,Punjab,31.374451,74.183121,7,For Sale,5,7/3/2019,2722.51
17094977,House,49000000,Bahria Town,Lahore,Punjab,31.385516,74.188857,7,For Sale,5,7/3/2019,5445
17094980,House,45000000,Bahria Town,Lahore,Punjab,31.389912,74.190488,7,For Sale,5,7/3/2019,5445
17094983,House,45000000,Bahria Town,Lahore,Punjab,31.389912,74.190488,7,For Sale,5,7/3/2019,5445
17094993,House,4500000,Kahna,Lahore,Punjab,31.373864,74.362316,3,For Sale,3,7/3/2019,1089.004
17094994,House,2800000,Kahna,Lahore,Punjab,31.373864,74.362316,3,For Sale,3,7/3/2019,6806.275
17094999,House,22000000,Bahria Town,Lahore,Punjab,31.379287,74.181304,7,For Sale,5,7/3/2019,2722.51
17095017,House,11000000,Gulshan-e-Ravi,Lahore,Punjab,31.551184,74.284058,3,For Sale,4,7/4/2019,8712.032
17095065,House,20500000,Bahria Town,Lahore,Punjab,31.375843,74.189715,6,For Sale,5,7/3/2019,2722.51
17095095,House,20000000,Bahria Town,Lahore,Punjab,31.374451,74.183121,6,For Sale,5,7/3/2019,2722.51
17095097,House,17500000,Bahria Town,Lahore,Punjab,31.375843,74.189715,5,For Sale,5,7/3/2019,2722.51
17095098,House,10500000,Bahria Town,Lahore,Punjab,31.374414,74.177749,4,For Sale,4,7/3/2019,1361.255
17095110,House,16000000,Bahria Town,Lahore,Punjab,31.365803,74.190116,6,For Sale,5,7/3/2019,2722.51
17095111,House,14200000,Bahria Town,Lahore,Punjab,31.385627,74.196817,6,For Sale,5,7/3/2019,2178.008
17095138,House,19500000,Bahria Town,Lahore,Punjab,31.375843,74.189715,6,For Sale,5,7/3/2019,2722.51
17095145,House,33000000,Bahria Town,Lahore,Punjab,31.37108,74.190316,7,For Sale,6,7/3/2019,272.251
17095149,House,19500000,Bahria Town,Lahore,Punjab,31.37108,74.190316,6,For Sale,5,7/3/2019,2722.51
17094676,House,12500000,High Court Road,Rawalpindi,Punjab,33.563238,73.102118,3,For Sale,3,7/4/2019,3267.012
17095020,House,3500000,Ghous-e-Azam Road,Rawalpindi,Punjab,33.556512,73.011289,2,For Sale,2,7/3/2019,1361.255
17095178,House,10000000,Allama Iqbal Town,Lahore,Punjab,31.517283,74.282823,3,For Sale,4,7/4/2019,1361.255
17095179,House,17500000,Bahria Town,Lahore,Punjab,31.380313,74.187183,6,For Sale,5,7/3/2019,2722.51
17095180,House,16500000,Bahria Town,Lahore,Punjab,31.380313,74.187183,5,For Sale,4,7/3/2019,2722.51
17095184,House,23900000,Bahria Town,Lahore,Punjab,31.368955,74.179244,6,For Sale,5,7/4/2019,3267.012
17095190,House,24000000,Bahria Town,Lahore,Punjab,31.375843,74.189715,7,For Sale,5,7/3/2019,2722.51
17095200,House,20500000,Bahria Town,Lahore,Punjab,31.378774,74.190316,6,For Sale,5,7/3/2019,2994.7609999999995
17095215,House,10500000,Bahria Town,Lahore,Punjab,31.375514,74.172735,3,For Sale,3,7/3/2019,1361.255
17095221,House,15900000,Bahria Town,Lahore,Punjab,31.365803,74.190116,6,For Sale,5,7/3/2019,2722.51
17095238,House,17000000,Bahria Town,Lahore,Punjab,31.381706,74.195294,6,For Sale,5,7/3/2019,2178.008
17095264,House,29000000,Revenue Society,Lahore,Punjab,31.448966,74.292209,4,For Sale,4,7/4/2019,4900.518
17095280,House,48000000,DHA Defence,Lahore,Punjab,31.471571,74.445906,6,For Sale,5,7/3/2019,5445
17095315,House,45000000,Bahria Town,Lahore,Punjab,31.375843,74.189715,5,For Sale,5,7/3/2019,5445
17095316,House,30000000,Bahria Town,Lahore,Punjab,31.389765,74.165955,5,For Sale,5,7/3/2019,5445
17095319,House,22000000,Bahria Town,Lahore,Punjab,31.375843,74.189715,5,For Sale,5,7/3/2019,2722.51
17095321,House,17000000,Bahria Town,Lahore,Punjab,31.379287,74.181304,5,For Sale,5,7/3/2019,2722.51
17095322,House,17000000,Bahria Town,Lahore,Punjab,31.381706,74.195294,4,For Sale,4,7/3/2019,2178.008
17095323,House,14500000,Bahria Town,Lahore,Punjab,31.382805,74.188514,3,For Sale,3,7/3/2019,2178.008
17095330,House,32500000,DHA Defence,Lahore,Punjab,31.471571,74.445906,5,For Sale,4,7/3/2019,2722.51
17095333,House,52500000,DHA Defence,Lahore,Punjab,31.471571,74.445906,6,For Sale,5,7/3/2019,5445
17095334,House,41000000,DHA Defence,Lahore,Punjab,31.462493,74.409342,5,For Sale,4,7/3/2019,2722.51
17095342,House,16000000,DHA Defence,Lahore,Punjab,31.471571,74.445906,4,For Sale,3,7/3/2019,1361.255
17095344,House,15500000,Bahria Town,Lahore,Punjab,31.371391,74.170096,4,For Sale,4,7/3/2019,2722.51
17095346,House,11500000,Bahria Town,Lahore,Punjab,31.375514,74.172735,3,For Sale,3,7/3/2019,1361.255
17095348,House,12000000,Bahria Town,Lahore,Punjab,31.374249,74.176404,3,For Sale,3,7/3/2019,1361.255
17095349,House,10000000,Bahria Town,Lahore,Punjab,31.37414,74.18016,3,For Sale,3,7/3/2019,1361.255
17095350,Flat,4500000,Bahria Town,Lahore,Punjab,31.374195,74.191482,1,For Sale,1,7/3/2019,5989.521999999999
17095351,Flat,4000000,Bahria Town,Lahore,Punjab,31.374195,74.191482,1,For Sale,1,7/3/2019,5989.521999999999
17094355,House,18000000,North Karachi,Karachi,Sindh,24.95747,67.064222,6,For Sale,6,7/3/2019,13068.048
17094357,House,24500000,Gulistan-e-Jauhar,Karachi,Sindh,24.962875,67.167108,5,For Sale,4,7/4/2019,4356.016
17094509,Flat,616000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094511,Flat,614000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094512,Flat,612000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094513,Flat,610000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094514,Flat,608000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094516,Flat,606000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094521,Flat,604000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094526,Flat,602000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094529,Flat,600000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094534,Flat,598000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094539,Flat,596000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094541,Flat,594000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094550,Flat,592000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094553,Flat,590000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094558,Flat,588000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094562,Flat,586000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094564,Flat,584000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094566,Flat,582000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094641,House,16500000,Gadap Town,Karachi,Sindh,25.022481,67.129082,4,For Sale,4,7/3/2019,2178.008
17094652,Flat,580000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094654,Flat,578000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094658,Flat,576000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094662,Flat,572000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094667,Flat,574000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094669,Flat,570000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094671,Flat,568000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094675,Flat,566000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094678,Flat,564000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094680,Flat,562000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094682,Flat,560000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094683,Flat,558000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094688,Flat,556000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094691,Flat,554000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094693,Flat,552000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094695,Flat,550000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094696,Flat,548000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094697,Flat,546000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094699,Flat,544000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094702,Flat,542000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094704,Flat,540000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094706,Flat,538000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094711,Flat,536000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094714,Flat,534000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094715,Flat,532000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094717,Flat,530000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094719,Flat,528000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094721,Flat,526000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094725,Flat,524000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094727,Flat,524000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094729,Flat,522000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094730,Flat,520000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094732,Flat,518000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094733,Flat,516000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094734,Flat,514000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094736,Flat,512000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094740,Flat,510000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094742,Flat,508000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094743,Flat,506000,Gadap Town,Karachi,Sindh,25.050147,67.0261,2,For Sale,2,7/4/2019,7623.027999999999
17094875,House,47500000,Abul Hassan Isphani Road,Karachi,Sindh,24.941817,67.098056,7,For Sale,7,7/4/2019,4356.016
17094906,Flat,12900000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,4,For Sale,3,7/3/2019,18240.817
17094924,Flat,5850000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,2,For Sale,2,7/3/2019,9801.036
17095084,House,140000000,DHA City Karachi,Karachi,Sindh,24.99383756,67.43391037,7,For Sale,6,7/3/2019,5445
17095112,House,160000000,DHA Defence,Karachi,Sindh,24.782215,67.074537,6,For Sale,6,7/3/2019,5445
17095158,House,15000000,F-10,Islamabad,Islamabad Capital,33.695352,73.006983,4,For Sale,6,7/4/2019,1089.004
17095332,House,26000000,G-13,Islamabad,Islamabad Capital,33.650065,72.963681,7,For Sale,5,7/3/2019,2178.008
17095392,House,66000000,I-8,Islamabad,Islamabad Capital,33.66764,73.065948,4,For Sale,4,7/4/2019,5445
17095418,House,65000000,I-8,Islamabad,Islamabad Capital,33.66764,73.065948,6,For Sale,6,7/4/2019,3811.514
17095524,Flat,4000000,E-11,Islamabad,Islamabad Capital,33.704599,72.978702,2,For Sale,2,7/3/2019,13068.048
17095827,House,14500000,PWD Housing Scheme,Islamabad,Islamabad Capital,33.570792,73.145256,6,For Sale,5,7/4/2019,2722.51
17095936,House,18500000,Pakistan Town,Islamabad,Islamabad Capital,33.575405,73.143325,6,For Sale,6,7/10/2019,2722.51
17095937,House,13000000,Pakistan Town,Islamabad,Islamabad Capital,33.575405,73.143325,3,For Sale,3,7/10/2019,2722.51
17095360,House,82500000,DHA Defence,Lahore,Punjab,31.462493,74.409342,8,For Sale,7,7/3/2019,65340
17095366,House,45000000,DHA Defence,Lahore,Punjab,31.471571,74.445906,6,For Sale,5,7/3/2019,5445
17095390,House,19000000,Bahria Town,Lahore,Punjab,31.375843,74.189715,6,For Sale,5,7/3/2019,2722.51
17095396,House,19000000,Bahria Town,Lahore,Punjab,31.375843,74.189715,6,For Sale,5,7/4/2019,2722.51
17095407,Flat,3500000,Bahria Town,Lahore,Punjab,31.374414,74.177749,1,For Sale,1,7/4/2019,5989.521999999999
17095417,House,10500000,Bahria Town,Lahore,Punjab,31.375514,74.172735,3,For Sale,3,7/4/2019,1361.255
17095452,House,40000000,DHA Defence,Lahore,Punjab,31.471571,74.445906,6,For Sale,5,7/4/2019,5445
17095462,House,42000000,DHA Defence,Lahore,Punjab,31.462493,74.409342,4,For Sale,3,7/4/2019,2722.51
17095463,House,17500000,Bahria Town,Lahore,Punjab,31.381706,74.195294,5,For Sale,4,7/4/2019,2178.008
17095465,House,17500000,Bahria Town,Lahore,Punjab,31.381706,74.195294,6,For Sale,4,7/4/2019,2178.008
17095466,House,25500000,Bahria Town,Lahore,Punjab,31.378774,74.190316,7,For Sale,5,7/4/2019,2994.7609999999995
17095473,House,22000000,Bahria Town,Lahore,Punjab,31.375843,74.189715,7,For Sale,5,7/4/2019,2722.51
17095494,House,53000000,DHA Defence,Lahore,Punjab,31.462493,74.409342,6,For Sale,5,7/4/2019,5445
17095510,Flat,3400000,Bahria Town,Lahore,Punjab,31.380313,74.187183,1,For Sale,1,7/4/2019,4356.016
17095511,Flat,3900000,Bahria Town,Lahore,Punjab,31.380313,74.187183,1,For Sale,1,7/4/2019,4900.518
17095526,Upper Portion,25000,Pak Arab Housing Society,Lahore,Punjab,31.432105,74.349117,2,For Sale,2,7/4/2019,1361.255
17095542,House,19000000,Bahria Town,Lahore,Punjab,31.375843,74.189715,6,For Sale,5,7/4/2019,2722.51
17095545,House,23500000,Bahria Town,Lahore,Punjab,31.378774,74.190316,6,For Sale,5,7/4/2019,2994.7609999999995
17095548,House,20000000,Bahria Town,Lahore,Punjab,31.375843,74.189715,6,For Sale,5,7/4/2019,2722.51
17095556,House,21000000,Bahria Town,Lahore,Punjab,31.378774,74.190316,6,For Sale,5,7/4/2019,2994.7609999999995
17095561,House,19000000,Bahria Town,Lahore,Punjab,31.375843,74.189715,6,For Sale,5,7/4/2019,2722.51
17095563,Lower Portion,23000,Ferozepur Road,Lahore,Punjab,31.428688,74.346021,0,For Sale,0,7/4/2019,1361.255
17095578,House,21000000,Bahria Town,Lahore,Punjab,31.379287,74.181304,6,For Sale,5,7/4/2019,2722.51
17095585,House,20000000,Bahria Town,Lahore,Punjab,31.37108,74.190316,6,For Sale,5,7/4/2019,2722.51
17095590,House,20000000,Bahria Town,Lahore,Punjab,31.378774,74.190316,6,For Sale,5,7/4/2019,2994.7609999999995
17095595,House,21500000,Bahria Town,Lahore,Punjab,31.37108,74.190316,6,For Sale,5,7/4/2019,2722.51
17095600,House,37000000,DHA Defence,Lahore,Punjab,31.467545,74.4207,5,For Sale,4,7/4/2019,2722.51
17095601,House,22500000,Bahria Town,Lahore,Punjab,31.378774,74.190316,6,For Sale,5,7/4/2019,2994.7609999999995
17095620,House,32500000,DHA Defence,Lahore,Punjab,31.475378,74.373808,3,For Sale,3,7/4/2019,2722.51
17095621,House,7000000,Alfalah Town,Lahore,Punjab,31.482881,74.418933,3,For Sale,3,7/4/2019,816.7529999999999
17095622,House,160000000,DHA Defence,Lahore,Punjab,31.471864,74.391146,6,For Sale,5,7/4/2019,10890
17095623,House,16500000,DHA Defence,Lahore,Punjab,31.462493,74.409342,3,For Sale,3,7/4/2019,1361.255
17095625,House,38000000,State Life Housing Society,Lahore,Punjab,31.44558,74.401217,6,For Sale,5,7/4/2019,5445
17095626,House,3500000,Ferozepur Road,Lahore,Punjab,31.502166,74.333439,6,For Sale,6,7/4/2019,1361.255
17095637,Flat,2395000,Palm Villas,Lahore,Punjab,31.587028,74.495264,1,For Sale,1,7/4/2019,5717.271
17095647,House,6000000,Sheraz Town,Lahore,Punjab,31.426301,74.28958,0,For Sale,0,7/4/2019,6806.275
17095652,House,52500000,DHA Defence,Lahore,Punjab,31.462493,74.452372,6,For Sale,5,7/4/2019,5445
17095666,Upper Portion,3495000,Palm Villas,Lahore,Punjab,31.587028,74.495264,2,For Sale,2,7/4/2019,816.7529999999999
17095719,House,6000000,Sabzazar Scheme,Lahore,Punjab,31.515337,74.264045,3,For Sale,3,7/4/2019,816.7529999999999
17095721,House,51500000,DHA Defence,Lahore,Punjab,31.462493,74.452372,6,For Sale,5,7/4/2019,5445
17095722,Flat,3350000,Al-Kabir Town,Lahore,Punjab,31.329958,74.215204,1,For Sale,1,7/4/2019,7895.278999999999
17095750,House,6500000,Lalazaar Garden,Lahore,Punjab,31.509067,74.246771,3,For Sale,3,7/4/2019,816.7529999999999
17095751,House,4600000,Lalazaar Garden,Lahore,Punjab,31.509067,74.246771,3,For Sale,3,7/4/2019,544.502
17095752,House,55000000,Allama Iqbal Town,Lahore,Punjab,31.515703,74.284472,5,For Sale,5,7/4/2019,5445
17095753,House,4500000,Al-Hamad Colony (AIT),Lahore,Punjab,31.522627,74.30465,3,For Sale,3,7/4/2019,544.502
17095754,House,23000000,Allama Iqbal Town,Lahore,Punjab,31.508898,74.283357,5,For Sale,5,7/4/2019,2722.51
17095755,House,5500000,Al-Hamad Colony (AIT),Lahore,Punjab,31.522627,74.30465,3,For Sale,3,7/4/2019,816.7529999999999
17095770,Flat,4750000,Al-Kabir Town,Lahore,Punjab,31.329958,74.215204,2,For Sale,2,7/4/2019,11434.542
17095772,House,52500000,DHA Defence,Lahore,Punjab,31.462493,74.452372,6,For Sale,5,7/4/2019,5445
17095787,House,22500000,Johar Town,Lahore,Punjab,31.471608,74.265733,6,For Sale,6,7/4/2019,2178.008
17095788,House,85000000,Garden Town,Lahore,Punjab,31.500007,74.324734,6,For Sale,6,7/4/2019,10890
17095789,House,25000000,Allama Iqbal Town,Lahore,Punjab,31.508898,74.283357,6,For Sale,6,7/4/2019,2722.51
17095790,House,20000000,Allama Iqbal Town,Lahore,Punjab,31.50641,74.272628,5,For Sale,5,7/4/2019,2722.51
17095791,House,12000000,Allama Iqbal Town,Lahore,Punjab,31.516069,74.281726,5,For Sale,5,7/4/2019,1361.255
17095792,House,7600000,Allama Iqbal Town,Lahore,Punjab,31.522288,74.287734,3,For Sale,3,7/4/2019,816.7529999999999
17095793,House,17000000,Allama Iqbal Town,Lahore,Punjab,31.511752,74.278293,4,For Sale,4,7/4/2019,2722.51
17095794,House,12500000,Allama Iqbal Town,Lahore,Punjab,31.5228,74.293313,3,For Sale,3,7/4/2019,1361.255
17095795,House,8500000,Allama Iqbal Town,Lahore,Punjab,31.521703,74.298978,2,For Sale,2,7/4/2019,1361.255
17095797,House,12500000,Allama Iqbal Town,Lahore,Punjab,31.524483,74.29872,4,For Sale,4,7/4/2019,1361.255
17095804,House,4500000,Sabzazar Scheme,Lahore,Punjab,31.523532,74.263744,3,For Sale,3,7/4/2019,544.502
17095805,House,5000000,Sabzazar Scheme,Lahore,Punjab,31.523532,74.263744,3,For Sale,3,7/4/2019,5989.521999999999
17095810,House,6000000,Sabzazar Scheme,Lahore,Punjab,31.523532,74.263744,3,For Sale,3,7/4/2019,6806.275
17095816,House,6000000,Sabzazar Scheme,Lahore,Punjab,31.523532,74.263744,3,For Sale,3,7/4/2019,544.502
17095826,House,4500000,Sabzazar Scheme,Lahore,Punjab,31.523532,74.263744,2,For Sale,2,7/4/2019,544.502
17095828,House,4500000,Sabzazar Scheme,Lahore,Punjab,31.523532,74.263744,2,For Sale,2,7/4/2019,544.502
17095834,House,5500000,Sabzazar Scheme,Lahore,Punjab,31.523532,74.263744,3,For Sale,3,7/4/2019,6806.275
17095839,House,5500000,Sabzazar Scheme,Lahore,Punjab,31.523532,74.263744,3,For Sale,3,7/4/2019,6806.275
17095847,House,9500000,Sabzazar Scheme,Lahore,Punjab,31.523532,74.263744,5,For Sale,5,7/4/2019,13068.048
17095849,House,7500000,Sabzazar Scheme,Lahore,Punjab,31.523532,74.263744,3,For Sale,3,7/4/2019,816.7529999999999
17095851,House,5000000,Sabzazar Scheme,Lahore,Punjab,31.523532,74.263744,2,For Sale,2,7/4/2019,6806.275
17095853,House,11000000,Sabzazar Scheme,Lahore,Punjab,31.523532,74.263744,4,For Sale,4,7/4/2019,1361.255
17095855,House,11000000,Sabzazar Scheme,Lahore,Punjab,31.523532,74.263744,4,For Sale,4,7/4/2019,1361.255
17095857,House,7500000,Sabzazar Scheme,Lahore,Punjab,31.523532,74.263744,3,For Sale,3,7/4/2019,8712.032
17095886,House,43000000,DHA Defence,Lahore,Punjab,31.471571,74.445906,7,For Sale,6,7/4/2019,5445
17095889,House,43000000,DHA Defence,Lahore,Punjab,31.471571,74.445906,6,For Sale,5,7/4/2019,5445
17095891,House,42500000,DHA Defence,Lahore,Punjab,31.471571,74.445906,6,For Sale,5,7/4/2019,5445
17095929,House,41700000,DHA Defence,Lahore,Punjab,31.471571,74.445906,6,For Sale,5,7/4/2019,5445
17095931,House,44000000,DHA Defence,Lahore,Punjab,31.471571,74.445906,6,For Sale,5,7/4/2019,5445
17095939,House,55000000,DHA Defence,Lahore,Punjab,31.466227,74.440012,6,For Sale,5,7/4/2019,5445
17095151,House,24000000,Media Town,Rawalpindi,Punjab,33.560887,73.125937,5,For Sale,5,7/9/2019,3267.012
17095166,House,18500000,Gulraiz Housing Scheme,Rawalpindi,Punjab,33.5628,73.107144,6,For Sale,6,7/9/2019,2722.51
17095520,House,8200000,KRL Road,Rawalpindi,Punjab,33.61625434,73.10848832,4,For Sale,6,7/4/2019,12251.294999999998
17095582,House,15000000,Gulshan Abad,Rawalpindi,Punjab,33.530556,73.061264,3,For Sale,3,7/4/2019,5445
17095734,House,3800000,Adiala Road,Rawalpindi,Punjab,33.550869,73.056182,2,For Sale,2,7/4/2019,1361.255
17095945,House,57000000,DHA Defence,Lahore,Punjab,31.474865,74.450741,6,For Sale,5,7/4/2019,5445
17095949,House,16500000,Allama Iqbal Town,Lahore,Punjab,31.511752,74.278293,3,For Sale,3,7/4/2019,2722.51
17095953,House,44500000,DHA Defence,Lahore,Punjab,31.462493,74.452372,6,For Sale,5,7/4/2019,5445
17096217,House,225000000,Paragon City,Lahore,Punjab,31.528283,74.463143,6,For Sale,5,7/4/2019,3267.012
17096248,House,8000000,Youhanabad,Lahore,Punjab,31.411377,74.365253,4,For Sale,3,7/4/2019,1361.255
17096426,House,6500000,Sabzazar Scheme,Lahore,Punjab,31.523532,74.263744,3,For Sale,3,7/4/2019,7623.027999999999
17096478,House,34000000,Punjab Coop Housing Society,Lahore,Punjab,31.458979,74.373565,6,For Sale,0,7/4/2019,5445
17096482,House,18000000,Kakezai Housing Society,Lahore,Punjab,31.387238,74.313583,0,For Sale,5,7/4/2019,2722.51
17096483,House,7500000,Meraj Park,Lahore,Punjab,31.505806,74.263532,0,For Sale,2,7/4/2019,1361.255
17096484,House,5000000,Kakezai Housing Society,Lahore,Punjab,31.387238,74.313583,0,For Sale,3,7/4/2019,544.502
17096486,House,13000000,Wapda Town,Lahore,Punjab,31.430421,74.267721,3,For Sale,3,7/3/2019,1361.255
17096489,House,15000000,Wapda Town,Lahore,Punjab,31.430421,74.267721,3,For Sale,3,7/3/2019,1361.255
17096516,House,11000000,Park View Villas,Lahore,Punjab,31.453414,74.202003,3,For Sale,3,7/3/2019,1361.255
17096519,House,14500000,Al Rehman Garden,Lahore,Punjab,31.598824,74.228218,4,For Sale,5,7/10/2019,2178.008
17096524,House,6200000,Sabzazar Scheme,Lahore,Punjab,31.523532,74.263744,4,For Sale,4,7/4/2019,6806.275
17096586,House,27000000,Gulshan-e-Ravi,Lahore,Punjab,31.551184,74.284058,5,For Sale,5,7/10/2019,2722.51
17096595,House,11800000,Al Rehman Garden,Lahore,Punjab,31.598824,74.228218,4,For Sale,5,7/10/2019,1633.506
17096596,House,28000000,Gulshan-e-Ravi,Lahore,Punjab,31.551184,74.284058,5,For Sale,5,7/10/2019,2722.51
17096599,House,29000000,Gulshan-e-Ravi,Lahore,Punjab,31.551184,74.284058,5,For Sale,5,7/10/2019,2722.51
17096602,House,28500000,Gulshan-e-Ravi,Lahore,Punjab,31.551184,74.284058,5,For Sale,5,7/10/2019,2722.51
17096606,House,29500000,Gulshan-e-Ravi,Lahore,Punjab,31.551184,74.284058,5,For Sale,5,7/10/2019,2722.51
17096620,House,9800000,Cantt,Lahore,Punjab,31.49858,74.40927,3,For Sale,3,7/10/2019,1089.004
17096624,House,15000000,Gulshan-e-Ravi,Lahore,Punjab,31.551184,74.284058,4,For Sale,4,7/10/2019,1361.255
17096626,House,14500000,Gulshan-e-Ravi,Lahore,Punjab,31.551184,74.284058,4,For Sale,4,7/10/2019,1361.255
17096630,House,15500000,Gulshan-e-Ravi,Lahore,Punjab,31.551184,74.284058,4,For Sale,4,7/10/2019,1361.255
17096636,House,9000000,Gulshan-e-Ravi,Lahore,Punjab,31.551184,74.284058,3,For Sale,3,7/10/2019,816.7529999999999
